Route,Cost,Region,Time
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,611.535625,SR5,2.717936111111111
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Onehunga--Countdown Three Kings--Distribution Centre Auckland,578.5175,SR5,2.571188888888889
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Onehunga--Countdown Victoria Street West--Distribution Centre Auckland,698.3281250000001,SR5,3.103680555555556
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Ponsonby--Countdown Pt Chevalier--Distribution Centre Auckland,575.955,SR5,2.5598
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,628.26625,SR5,2.7922944444444444
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,508.100625,SR5,2.258225
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Ponsonby--Countdown Three Kings--Distribution Centre Auckland,541.80875,SR5,2.408038888888889
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Ponsonby--Countdown Victoria Street West--Distribution Centre Auckland,560.02375,SR5,2.4889944444444443
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,690.9993750000001,SR5,3.0711083333333336
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,553.928125,SR5,2.461902777777778
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Pt Chevalier--Countdown Three Kings--Distribution Centre Auckland,597.2756250000001,SR5,2.6545583333333336
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Pt Chevalier--Countdown Victoria Street West--Distribution Centre Auckland,630.491875,SR5,2.8021861111111113
Distribution Centre Auckland--Countdown Grey Lynn--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,679.933125,SR5,3.021925
Distribution Centre Auckland--Countdown Grey Lynn--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,673.530625,SR5,2.9934694444444445
Distribution Centre Auckland--Countdown Grey Lynn--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,721.9737499999999,SR5,3.2087722222222217
Distribution Centre Auckland--Countdown Grey Lynn--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,511.804375,SR5,2.274686111111111
Distribution Centre Auckland--Countdown Grey Lynn--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,583.000625,SR5,2.591113888888889
Distribution Centre Auckland--Countdown Grey Lynn--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,661.171875,SR5,2.9385416666666666
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown Mt Roskill--Distribution Centre Auckland,671.9375,SR5,2.986388888888889
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown Newmarket--Distribution Centre Auckland,672.31375,SR5,2.988061111111111
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown Onehunga--Distribution Centre Auckland,639.20125,SR5,2.8408944444444444
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown Ponsonby--Distribution Centre Auckland,667.9812499999999,SR5,2.9688055555555555
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown Pt Chevalier--Distribution Centre Auckland,698.854375,SR5,3.106019444444444
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown St Johns--Distribution Centre Auckland,743.0300000000001,SR5,3.3023555555555557
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown St Lukes--Distribution Centre Auckland,613.3900000000001,SR5,2.726177777777778
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown Three Kings--Distribution Centre Auckland,630.89625,SR5,2.8039833333333335
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Eden--Countdown Victoria Street West--Distribution Centre Auckland,686.266875,SR5,3.050075
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown Newmarket--Distribution Centre Auckland,719.95875,SR5,3.1998166666666665
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown Onehunga--Distribution Centre Auckland,640.8725,SR5,2.848322222222222
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown Ponsonby--Distribution Centre Auckland,710.0831249999999,SR5,3.1559249999999994
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown Pt Chevalier--Distribution Centre Auckland,718.924375,SR5,3.1952194444444446
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown St Johns--Distribution Centre Auckland,781.4375,SR5,3.4730555555555553
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown St Lukes--Distribution Centre Auckland,633.0268749999999,SR5,2.8134527777777776
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown Three Kings--Distribution Centre Auckland,641.4412500000001,SR5,2.8508500000000003
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Mt Roskill--Countdown Victoria Street West--Distribution Centre Auckland,744.7268750000001,SR5,3.3098972222222227
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Newmarket--Countdown Onehunga--Distribution Centre Auckland,646.5118749999999,SR5,2.873386111111111
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Newmarket--Countdown Ponsonby--Distribution Centre Auckland,656.593125,SR5,2.9181916666666665
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Newmarket--Countdown Pt Chevalier--Distribution Centre Auckland,684.9449999999999,SR5,3.0441999999999996
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Newmarket--Countdown St Johns--Distribution Centre Auckland,711.3575,SR5,3.161588888888889
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Newmarket--Countdown St Lukes--Distribution Centre Auckland,621.144375,SR5,2.7606416666666664
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Newmarket--Countdown Three Kings--Distribution Centre Auckland,617.5912500000001,SR5,2.74485
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Newmarket--Countdown Victoria Street West--Distribution Centre Auckland,663.1856249999998,SR5,2.947491666666666
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Onehunga--Countdown Ponsonby--Distribution Centre Auckland,738.0899999999999,SR5,3.2803999999999998
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Onehunga--Countdown Pt Chevalier--Distribution Centre Auckland,756.240625,SR5,3.3610694444444444
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Onehunga--Countdown St Johns--Distribution Centre Auckland,740.055625,SR5,3.289136111111111
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,674.5518749999999,SR5,2.998008333333333
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Onehunga--Countdown Three Kings--Distribution Centre Auckland,641.5337499999999,SR5,2.851261111111111
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Onehunga--Countdown Victoria Street West--Distribution Centre Auckland,761.344375,SR5,3.383752777777778
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Ponsonby--Countdown Pt Chevalier--Distribution Centre Auckland,643.8406249999999,SR5,2.8615138888888887
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,696.151875,SR5,3.0940083333333335
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,575.98625,SR5,2.559938888888889
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Ponsonby--Countdown Three Kings--Distribution Centre Auckland,609.694375,SR5,2.709752777777778
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Ponsonby--Countdown Victoria Street West--Distribution Centre Auckland,627.909375,SR5,2.7907083333333333
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,756.5574999999999,SR5,3.3624777777777775
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,619.4862499999999,SR5,2.753272222222222
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Pt Chevalier--Countdown Three Kings--Distribution Centre Auckland,662.8337499999999,SR5,2.9459277777777775
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Pt Chevalier--Countdown Victoria Street West--Distribution Centre Auckland,696.0500000000001,SR5,3.0935555555555556
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,749.021875,SR5,3.3289861111111114
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,742.619375,SR5,3.3005305555555555
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,791.0625,SR5,3.515833333333333
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,571.7962500000001,SR5,2.541316666666667
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,642.9924999999998,SR5,2.8577444444444438
Distribution Centre Auckland--Countdown Grey Lynn Central--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,724.1881249999999,SR5,3.2186138888888887
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown Newmarket--Distribution Centre Auckland,679.2775,SR5,3.0190111111111113
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown Onehunga--Distribution Centre Auckland,600.19125,SR5,2.6675166666666668
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown Ponsonby--Distribution Centre Auckland,669.401875,SR5,2.9751194444444446
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown Pt Chevalier--Distribution Centre Auckland,678.243125,SR5,3.014413888888889
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown St Johns--Distribution Centre Auckland,740.75625,SR5,3.29225
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown St Lukes--Distribution Centre Auckland,592.3456250000002,SR5,2.632647222222223
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown Three Kings--Distribution Centre Auckland,600.7600000000001,SR5,2.6700444444444447
Distribution Centre Auckland--Countdown Mt Eden--Countdown Mt Roskill--Countdown Victoria Street West--Distribution Centre Auckland,704.045625,SR5,3.1290916666666666
Distribution Centre Auckland--Countdown Mt Eden--Countdown Newmarket--Countdown Onehunga--Distribution Centre Auckland,600.5675,SR5,2.669188888888889
Distribution Centre Auckland--Countdown Mt Eden--Countdown Newmarket--Countdown Ponsonby--Distribution Centre Auckland,610.6487500000001,SR5,2.713994444444445
Distribution Centre Auckland--Countdown Mt Eden--Countdown Newmarket--Countdown Pt Chevalier--Distribution Centre Auckland,639.000625,SR5,2.840002777777778
Distribution Centre Auckland--Countdown Mt Eden--Countdown Newmarket--Countdown St Johns--Distribution Centre Auckland,665.413125,SR5,2.9573916666666666
Distribution Centre Auckland--Countdown Mt Eden--Countdown Newmarket--Countdown St Lukes--Distribution Centre Auckland,575.1999999999999,SR5,2.5564444444444443
Distribution Centre Auckland--Countdown Mt Eden--Countdown Newmarket--Countdown Three Kings--Distribution Centre Auckland,571.6468750000001,SR5,2.5406527777777783
Distribution Centre Auckland--Countdown Mt Eden--Countdown Newmarket--Countdown Victoria Street West--Distribution Centre Auckland,617.24125,SR5,2.7432944444444445
Distribution Centre Auckland--Countdown Mt Eden--Countdown Onehunga--Countdown Ponsonby--Distribution Centre Auckland,691.89,SR5,3.075066666666667
Distribution Centre Auckland--Countdown Mt Eden--Countdown Onehunga--Countdown Pt Chevalier--Distribution Centre Auckland,710.040625,SR5,3.155736111111111
Distribution Centre Auckland--Countdown Mt Eden--Countdown Onehunga--Countdown St Johns--Distribution Centre Auckland,693.855625,SR5,3.083802777777778
Distribution Centre Auckland--Countdown Mt Eden--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,628.3518750000001,SR5,2.7926750000000005
Distribution Centre Auckland--Countdown Mt Eden--Countdown Onehunga--Countdown Three Kings--Distribution Centre Auckland,595.3337500000001,SR5,2.645927777777778
Distribution Centre Auckland--Countdown Mt Eden--Countdown Onehunga--Countdown Victoria Street West--Distribution Centre Auckland,715.1443750000001,SR5,3.1784194444444447
Distribution Centre Auckland--Countdown Mt Eden--Countdown Ponsonby--Countdown Pt Chevalier--Distribution Centre Auckland,629.6481249999999,SR5,2.7984361111111107
Distribution Centre Auckland--Countdown Mt Eden--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,681.959375,SR5,3.0309305555555555
Distribution Centre Auckland--Countdown Mt Eden--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,561.7937499999999,SR5,2.496861111111111
Distribution Centre Auckland--Countdown Mt Eden--Countdown Ponsonby--Countdown Three Kings--Distribution Centre Auckland,595.5018750000002,SR5,2.6466750000000006
Distribution Centre Auckland--Countdown Mt Eden--Countdown Ponsonby--Countdown Victoria Street West--Distribution Centre Auckland,613.716875,SR5,2.7276305555555553
Distribution Centre Auckland--Countdown Mt Eden--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,736.5975000000001,SR5,3.273766666666667
Distribution Centre Auckland--Countdown Mt Eden--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,599.52625,SR5,2.6645611111111114
Distribution Centre Auckland--Countdown Mt Eden--Countdown Pt Chevalier--Countdown Three Kings--Distribution Centre Auckland,642.8737500000001,SR5,2.857216666666667
Distribution Centre Auckland--Countdown Mt Eden--Countdown Pt Chevalier--Countdown Victoria Street West--Distribution Centre Auckland,676.0899999999999,SR5,3.004844444444444
Distribution Centre Auckland--Countdown Mt Eden--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,706.1337500000001,SR5,3.138372222222223
Distribution Centre Auckland--Countdown Mt Eden--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,699.7312500000002,SR5,3.1099166666666673
Distribution Centre Auckland--Countdown Mt Eden--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,748.174375,SR5,3.3252194444444445
Distribution Centre Auckland--Countdown Mt Eden--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,534.22625,SR5,2.374338888888889
Distribution Centre Auckland--Countdown Mt Eden--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,605.4225000000001,SR5,2.690766666666667
Distribution Centre Auckland--Countdown Mt Eden--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,653.916875,SR5,2.9062972222222223
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Newmarket--Countdown Onehunga--Distribution Centre Auckland,613.8349999999999,SR5,2.7281555555555554
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Newmarket--Countdown Ponsonby--Distribution Centre Auckland,623.91625,SR5,2.772961111111111
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Newmarket--Countdown Pt Chevalier--Distribution Centre Auckland,652.268125,SR5,2.8989694444444445
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Newmarket--Countdown St Johns--Distribution Centre Auckland,678.6806250000001,SR5,3.0163583333333337
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Newmarket--Countdown St Lukes--Distribution Centre Auckland,588.4675,SR5,2.615411111111111
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Newmarket--Countdown Three Kings--Distribution Centre Auckland,584.9143750000001,SR5,2.5996194444444445
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Newmarket--Countdown Victoria Street West--Distribution Centre Auckland,630.5087500000001,SR5,2.8022611111111115
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Onehunga--Countdown Ponsonby--Distribution Centre Auckland,659.18375,SR5,2.9297055555555556
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Onehunga--Countdown Pt Chevalier--Distribution Centre Auckland,677.334375,SR5,3.0103750000000002
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Onehunga--Countdown St Johns--Distribution Centre Auckland,661.1493750000001,SR5,2.938441666666667
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,595.645625,SR5,2.6473138888888887
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Onehunga--Countdown Three Kings--Distribution Centre Auckland,562.6275,SR5,2.500566666666667
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Onehunga--Countdown Victoria Street West--Distribution Centre Auckland,682.438125,SR5,3.0330583333333334
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Ponsonby--Countdown Pt Chevalier--Distribution Centre Auckland,637.3725,SR5,2.8327666666666667
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,689.68375,SR5,3.0652611111111114
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,569.518125,SR5,2.531191666666667
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Ponsonby--Countdown Three Kings--Distribution Centre Auckland,603.2262500000002,SR5,2.681005555555556
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Ponsonby--Countdown Victoria Street West--Distribution Centre Auckland,621.4412500000001,SR5,2.7619611111111113
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,722.2900000000001,SR5,3.210177777777778
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,585.21875,SR5,2.6009722222222225
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Pt Chevalier--Countdown Three Kings--Distribution Centre Auckland,628.5662500000001,SR5,2.793627777777778
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Pt Chevalier--Countdown Victoria Street West--Distribution Centre Auckland,661.7824999999999,SR5,2.9412555555555553
Distribution Centre Auckland--Countdown Mt Roskill--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,710.16375,SR5,3.1562833333333336
Distribution Centre Auckland--Countdown Mt Roskill--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,703.76125,SR5,3.1278277777777777
Distribution Centre Auckland--Countdown Mt Roskill--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,752.2043749999999,SR5,3.3431305555555553
Distribution Centre Auckland--Countdown Mt Roskill--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,519.485625,SR5,2.308825
Distribution Centre Auckland--Countdown Mt Roskill--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,590.6818750000001,SR5,2.6252527777777783
Distribution Centre Auckland--Countdown Mt Roskill--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,630.0843749999999,SR5,2.800375
Distribution Centre Auckland--Countdown Newmarket--Countdown Onehunga--Countdown Ponsonby--Distribution Centre Auckland,697.2512500000001,SR5,3.098894444444445
Distribution Centre Auckland--Countdown Newmarket--Countdown Onehunga--Countdown Pt Chevalier--Distribution Centre Auckland,715.4018749999999,SR5,3.1795638888888886
Distribution Centre Auckland--Countdown Newmarket--Countdown Onehunga--Countdown St Johns--Distribution Centre Auckland,699.2168750000001,SR5,3.107630555555556
Distribution Centre Auckland--Countdown Newmarket--Countdown Onehunga--Countdown St Lukes--Distribution Centre Auckland,633.7131250000001,SR5,2.816502777777778
Distribution Centre Auckland--Countdown Newmarket--Countdown Onehunga--Countdown Three Kings--Distribution Centre Auckland,600.695,SR5,2.6697555555555557
Distribution Centre Auckland--Countdown Newmarket--Countdown Onehunga--Countdown Victoria Street West--Distribution Centre Auckland,720.505625,SR5,3.2022472222222222
Distribution Centre Auckland--Countdown Newmarket--Countdown Ponsonby--Countdown Pt Chevalier--Distribution Centre Auckland,616.3106250000001,SR5,2.7391583333333336
Distribution Centre Auckland--Countdown Newmarket--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,668.621875,SR5,2.971652777777778
Distribution Centre Auckland--Countdown Newmarket--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,548.4562500000001,SR5,2.4375833333333334
Distribution Centre Auckland--Countdown Newmarket--Countdown Ponsonby--Countdown Three Kings--Distribution Centre Auckland,582.1643750000001,SR5,2.5873972222222226
Distribution Centre Auckland--Countdown Newmarket--Countdown Ponsonby--Countdown Victoria Street West--Distribution Centre Auckland,600.3793749999999,SR5,2.6683527777777774
Distribution Centre Auckland--Countdown Newmarket--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,720.73875,SR5,3.2032833333333333
Distribution Centre Auckland--Countdown Newmarket--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,583.6675,SR5,2.5940777777777777
Distribution Centre Auckland--Countdown Newmarket--Countdown Pt Chevalier--Countdown Three Kings--Distribution Centre Auckland,627.015,SR5,2.7867333333333333
Distribution Centre Auckland--Countdown Newmarket--Countdown Pt Chevalier--Countdown Victoria Street West--Distribution Centre Auckland,660.2312499999999,SR5,2.934361111111111
Distribution Centre Auckland--Countdown Newmarket--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,672.511875,SR5,2.988941666666667
Distribution Centre Auckland--Countdown Newmarket--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,666.1093750000001,SR5,2.9604861111111114
Distribution Centre Auckland--Countdown Newmarket--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,714.5524999999999,SR5,3.1757888888888886
Distribution Centre Auckland--Countdown Newmarket--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,540.0312500000001,SR5,2.4001388888888893
Distribution Centre Auckland--Countdown Newmarket--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,611.2274999999998,SR5,2.716566666666666
Distribution Centre Auckland--Countdown Newmarket--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,638.6625,SR5,2.8385000000000002
Distribution Centre Auckland--Countdown Onehunga--Countdown Ponsonby--Countdown Pt Chevalier--Distribution Centre Auckland,620.55,SR5,2.758
Distribution Centre Auckland--Countdown Onehunga--Countdown Ponsonby--Countdown St Johns--Distribution Centre Auckland,672.8612499999999,SR5,2.9904944444444443
Distribution Centre Auckland--Countdown Onehunga--Countdown Ponsonby--Countdown St Lukes--Distribution Centre Auckland,552.695625,SR5,2.456425
Distribution Centre Auckland--Countdown Onehunga--Countdown Ponsonby--Countdown Three Kings--Distribution Centre Auckland,586.4037500000001,SR5,2.606238888888889
Distribution Centre Auckland--Countdown Onehunga--Countdown Ponsonby--Countdown Victoria Street West--Distribution Centre Auckland,604.6187499999999,SR5,2.6871944444444438
Distribution Centre Auckland--Countdown Onehunga--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,714.776875,SR5,3.1767861111111113
Distribution Centre Auckland--Countdown Onehunga--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,577.705625,SR5,2.5675805555555558
Distribution Centre Auckland--Countdown Onehunga--Countdown Pt Chevalier--Countdown Three Kings--Distribution Centre Auckland,621.053125,SR5,2.7602361111111113
Distribution Centre Auckland--Countdown Onehunga--Countdown Pt Chevalier--Countdown Victoria Street West--Distribution Centre Auckland,654.2693750000001,SR5,2.907863888888889
Distribution Centre Auckland--Countdown Onehunga--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,623.9525,SR5,2.7731222222222223
Distribution Centre Auckland--Countdown Onehunga--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,617.5500000000001,SR5,2.744666666666667
Distribution Centre Auckland--Countdown Onehunga--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,665.993125,SR5,2.9599694444444444
Distribution Centre Auckland--Countdown Onehunga--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,516.18125,SR5,2.294138888888889
Distribution Centre Auckland--Countdown Onehunga--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,587.3775,SR5,2.6105666666666667
Distribution Centre Auckland--Countdown Onehunga--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,585.3475,SR5,2.6015444444444444
Distribution Centre Auckland--Countdown Ponsonby--Countdown Pt Chevalier--Countdown St Johns--Distribution Centre Auckland,713.9499999999999,SR5,3.173111111111111
Distribution Centre Auckland--Countdown Ponsonby--Countdown Pt Chevalier--Countdown St Lukes--Distribution Centre Auckland,576.8787500000001,SR5,2.563905555555556
Distribution Centre Auckland--Countdown Ponsonby--Countdown Pt Chevalier--Countdown Three Kings--Distribution Centre Auckland,620.22625,SR5,2.7565611111111115
Distribution Centre Auckland--Countdown Ponsonby--Countdown Pt Chevalier--Countdown Victoria Street West--Distribution Centre Auckland,653.4425,SR5,2.9041888888888887
Distribution Centre Auckland--Countdown Ponsonby--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,691.621875,SR5,3.073875
Distribution Centre Auckland--Countdown Ponsonby--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,685.2193749999999,SR5,3.0454194444444442
Distribution Centre Auckland--Countdown Ponsonby--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,733.6624999999999,SR5,3.260722222222222
Distribution Centre Auckland--Countdown Ponsonby--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,529.18875,SR5,2.35195
Distribution Centre Auckland--Countdown Ponsonby--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,600.385,SR5,2.6683777777777777
Distribution Centre Auckland--Countdown Ponsonby--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,665.0812500000001,SR5,2.955916666666667
Distribution Centre Auckland--Countdown Pt Chevalier--Countdown St Johns--Countdown St Lukes--Distribution Centre Auckland,733.5375000000001,SR5,3.260166666666667
Distribution Centre Auckland--Countdown Pt Chevalier--Countdown St Johns--Countdown Three Kings--Distribution Centre Auckland,727.135,SR5,3.231711111111111
Distribution Centre Auckland--Countdown Pt Chevalier--Countdown St Johns--Countdown Victoria Street West--Distribution Centre Auckland,775.578125,SR5,3.447013888888889
Distribution Centre Auckland--Countdown Pt Chevalier--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,554.19875,SR5,2.463105555555556
Distribution Centre Auckland--Countdown Pt Chevalier--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,625.395,SR5,2.779533333333333
Distribution Centre Auckland--Countdown Pt Chevalier--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,699.730625,SR5,3.109913888888889
Distribution Centre Auckland--Countdown St Johns--Countdown St Lukes--Countdown Three Kings--Distribution Centre Auckland,595.750625,SR5,2.647780555555556
Distribution Centre Auckland--Countdown St Johns--Countdown St Lukes--Countdown Victoria Street West--Distribution Centre Auckland,666.9468750000001,SR5,2.9642083333333336
Distribution Centre Auckland--Countdown St Johns--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,691.5324999999999,SR5,3.0734777777777773
Distribution Centre Auckland--Countdown St Lukes--Countdown Three Kings--Countdown Victoria Street West--Distribution Centre Auckland,594.8587500000001,SR5,2.643816666666667
